"Variable","RF_Importance","Lasso_Importance","Ridge_Importance","Enet_Importance","XGBoost_Importance"
"g__UMGS1994",0.00243832786627279,0,2.32262006882268,0,0
"g__Anaerococcus",0.327058080350717,0,3.1697505452548,0,0
"g__Ezakiella",0.155447108824023,0,17.8443747279357,0,0
"g__Fenollaria",0.687148895174985,0,7.0580847226248,0,0
"g__Finegoldia",1.42809854311627,0,14.7243767968292,4.44413615261068,7.81245143763567
"g__KA00134",0.00322349425189747,0,4.74232953449516,0,0
"g__Lagierella",0.0361983445027143,0,2.37916286265737,0,0
"g__Murdochiella_225299",0.0199816657526108,0,2.1403648093309,0,0
"g__Murdochiella_225317",0.145534567157071,0,4.81752828055078,0,0
"g__Parvimonas",22.5672219023435,14.737972911648,26.8311501444839,12.888139859577,25.3970367710392
"g__Peptoniphilus_A",0.0471193688225611,0,2.73213396865876,0,0
"g__Peptoniphilus_B_226777",0.330222634992269,0,12.8575722304398,0,0
"g__Peptoniphilus_C",0.0583919409771605,0,7.91978747859457,0,0
"g__Peptoniphilus_E",0.0157100863272737,0,4.88321492428673,0,0
"g__Urinicoccus",0.117073651961509,0,1.61580641154454,0,0
"g__W5053",0.000957909819912603,0,4.85772927796774,0,0
"`g__CAG-41`",10.9108938986403,0,2.49119338851548,0,33.0770201104548
"d__Bacteria_p__Firmicutes_B_370539_c__Dehalobacteriia_o__Dehalobacteriales_f__Dehalobacteriaceae_g__",0.0308802468667686,0,32.1471894849633,8.48358655694767,0
"`g__BICA1-8`",0.406376161866679,0,27.8636092616649,0.700599668917287,0
"g__Peptococcus",2.44248179296827,0,3.57061950037536,0,0
"g__Acidaminococcus",7.97322944638514,0,2.99158045891344,0,54.4474443775343
"g__Phascolarctobacterium_A",5.66756160230946,0,0.903318499134457,0,0
"g__Massilibacillus",0.0182491841995713,0,3.1818092166189,0,0
"g__Anaerovibrio",0.00296937911236235,0,14.6879273540571,0,0
"g__Centipeda",0.00520166330236009,0,4.86403200859745,0,0
"g__Megamonas",0.000192915522721765,0,4.88841684500085,0,0
"g__Mitsuokella",0.271077998218603,0,0.51516057959684,0,0
"g__Allisonella",2.50021988290679,0,2.39049009958409,0,38.0852453438131
"g__Dialister",6.29963824817075,0,0.378195012379136,0,0
"g__UBA5809",0.136146189720439,0,4.9232963536253,0,0
"g__Anaeroglobus",0.396526989753264,0,68.3372866075638,0,0
"g__Caecibacter",0.00995886752668562,0,32.1189045881477,0.116188171322271,0
"g__Megasphaera_A_38685",1.03626910062589,0,1.86567962765868,0,0
"g__Megasphaera_A_38692",0.00701177740890742,0,4.95510677453836,0,0
"d__Bacteria_p__Firmicutes_C_c__Negativicutes_o__Veillonellales_f__Negativicoccaceae_g__",0.170619606679199,60.721677400421,86.6543773939188,78.6693173426275,0
"g__Negativicoccus",0.0749235490204743,0,8.03450383365753,0,0
"g__Veillonella_A",36.8288335998417,0,3.27320871922215,0,65.0270942426139
"`g__CAG-307`",0.0646033376673759,0,4.98144043642014,0,0
"g__Rummeliibacillus",0.0157648963374858,0,4.99003329086275,0,0
"g__Weizmannia",0.0255974126432788,0,27.5031442790353,0,0
"d__Bacteria_p__Firmicutes_D_c__Bacilli_o__Bacillales_B_306089_f__Anoxybacillaceae_g__",0.00204521082283135,0,100,0,0
"g__Geobacillus",0.183430260546751,0,4.97584052983546,0,0
"g__Bacillus_P_294101",0.0392613078031745,0,3.48409092665701,0,0
"g__Bacillus_A",0.00694406300485338,0,31.2830632149128,0,0
"g__Sporolactobacillus",0.00960087631622655,0,13.9957952395977,0,0
"d__Bacteria_p__Firmicutes_D_c__Bacilli_o__Erysipelotrichales_f__Coprobacillaceae_g__",12.0191799136445,0,1.43085861944404,0,0
"g__Beduini",0.277038086536952,0,4.9329260603845,0,0
"g__Catenibacterium",1.52969237243793,0,1.05855592756425,0,16.1383324619771
"g__Coprobacillus",0.163741866030519,0,6.53088901259298,0,0
"g__Erysipelatoclostridium",7.34280089858597,0,0.617669640834973,0,0
"g__Faecalibacillus",4.04784106427908,0,0.558422350088634,0,0
"g__Fimiplasma",0.131247251507258,0,4.6143869221956,0,0
"g__Longibaculum",0.537862122835858,0,0.0379407646156917,0,0
"g__Stoquefichus",0.0485612956737212,0,42.6995780408503,24.0561348024974,0
"g__Absicoccus",0.0141169664779167,0,8.28455663768758,0,0
"g__Allobaculum",0.0477965726258231,0,4.91921420296202,0,0
"g__Amedibacillus",0.12003355354957,0,0.118583049330577,0,0
"g__Amedibacterium",1.38880224089341,0,22.4582361081582,0,0
"g__Bulleidia",1.12476737442173,0,0.466471198563902,0,0
"`g__C-19`",0.0371438257490219,0,4.92717727970811,0,0
"g__Clostridium_AQ",15.2443353591943,0,7.02678897876809,1.98064554319823,0
"g__Dielma",1.38377560801972,0,4.69452759410636,0,0
"`g__DONG20-135`",0.0190137567913026,0,4.96191650761855,0,0
"g__Dubosiella",0.25306170651755,0,1.98584202432361,0,0
"g__Faecalibaculum",0.00657749711900174,0,11.8397987963702,0,0
"g__Faecalicoccus",0.599709658888469,0,0,0,0
"g__Faecalitalea",0.104695921488063,0,7.5179808051781,1.16221028342712,0
"g__Holdemanella",1.22768724922026,0,0.983441947672944,0,0
"g__Holdemania",9.45398817544954,0,5.57896148077013,0,0
"g__Ileibacterium",0.0116713612222537,0,5.01844894742042,0,0
"g__Longicatena",0.968470375155996,2.39686844099037,6.98910121308564,5.18959581089215,0
"g__Massilicoli",0.0345287303306148,17.0726787508639,32.0160932381409,0,0
"g__Merdibacter",2.91184234448644,0,1.10045729516084,0,0
"`g__NSJ-61`",0.0603493467674018,0,10.8102274451159,0,0
"g__Traorella",0.460998353515323,0,34.5840146819238,0,0
"g__UBA636",0.000275333755961539,0,5.11195837340006,0,0
"g__Exiguobacterium_A",0.133334512920773,0,5.14769249202217,0,0
"g__Turicibacter",4.63918741005382,0,0.946479906795759,0,0
"g__Abiotrophia",0.0145397084857903,0,5.17813256561492,0,0
"g__Facklamia_A_322620",0.00141084330347444,0,5.19593658872798,0,0
"g__Facklamia_A_322655",0,0,5.20681171045791,0,0
"g__Granulicatella",9.55316396858963,0,6.38762959670948,0,0
"g__Enterococcus_A",0.0113020180083294,0,20.5672183392831,0,0
"g__Enterococcus_B",0.0177737356422034,0,5.20021989003218,0,0
"g__Enterococcus_D",0.0179560960042709,0,5.2003016234602,0,0
"g__Enterococcus_E",0.038759863330911,0,21.9043694655101,0,0
"g__Enterococcus_H_360604",0.475343017699338,0,3.98812510617746,0,0
"g__Companilactobacillus",0.0163343823892702,0,2.59490476583345,0,0
"g__Dellaglioa",0.00848477001478587,67.5108425341064,72.514203645251,47.7594196954953,0
"g__Fructilactobacillus",0.0152629545560386,0,21.2930484733495,0,0
"g__Lacticaseibacillus",4.45692926436024,13.1713125268352,10.457080087633,13.240203796972,0
"g__Lactiplantibacillus",0.389404012363841,0,6.83670914160185,0,0
"g__Lactobacillus",1.55772955246518,5.67229663039635,8.59862429258383,10.9533575135781,0
"g__Latilactobacillus",0.513827761252738,0,6.74046905980611,0,0
"g__Leuconostoc_B",1.2426749842927,0,2.43094382829953,0,0
"g__Levilactobacillus",0.0186245215260258,0,5.14977618885506,0,0
"g__Ligilactobacillus",1.37915154127148,0,0.00391167542592676,0,0
"g__Limosilactobacillus",0.514693013927487,0,4.21685154913223,0,0
"g__Pediococcus",0.0166644126947016,0,12.7231472808002,0,0
"g__Weissella_A_338544",0.190171205050519,0,14.6711882271297,0,0
"g__Weissella_A_338546",0.0547101996755544,0,24.7008649322677,0,0
"g__Lactococcus_A_343306",0.0277732460610034,0,5.04867642046897,0,0
"g__Lactococcus_A_343473",0.0410302218163643,0,3.05076424552649,0,0
"g__Lactococcus_A_346120",1.9646394514751,1.19796538991848,7.6046522145976,5.68349957251023,0
"g__Streptococcus",7.84054322537038,0,1.02854124381877,0,0
"`g__CAG-313`",0.285135730913334,0,2.69959016464074,0,0
"d__Bacteria_p__Firmicutes_D_c__Bacilli_o__RF39_f__UBA660_g__",0.0323089175545141,0,2.24780504157005,0,0
"`g__CAG-302`",0.163012928520621,0,3.2147594127018,0,0
"`g__CAG-417`",0.241067894334157,2.2649610699639,8.51109977830759,4.2716329757003,0
"`g__CAG-628`",0.0836438550561593,0,2.50338745633656,0,0
"`g__CAG-710`",0.00490745585354771,0,5.03865254269153,0,0
"g__Coprosoma",0.146207932144186,0,12.9267633726701,0,0
"g__Onthocola_B",0.447969729370902,0,9.22874614942849,0,0
"g__RUG13038",1.34427606511857,0,2.95738044299392,0,0
"g__Scybalousia",0.0191609262993627,0,11.5234907552933,0,0
"g__UBA2730",0.031509894370346,0,5.07803089059745,0,0
"g__UBA3789",0.00813870673438257,0,0.388112508154295,0,0
"g__UBA5026",0.00823763819477326,0,11.3894248281442,0,0
"g__UBA6985",0.044109517640457,0,12.6480045043616,0,0
"g__UMGS1449",0.178537295158053,0,7.29968850023638,0,0
"g__UMGS872",0.0774795067142217,0,12.1145306339131,0,0
"`g__CAG-345`",0.201297250933272,0,5.13444983791572,0,0
"g__Scatoplasma",0.00367795753471818,0,5.18190260545479,0,0
"g__Enteromonas",0.00499683919096863,0,5.22483650455709,0,0
"g__Gemella",3.21589950636964,0,2.38475069542226,0,0
"g__Staphylococcus",0.123369749045209,0,7.64044773202377,0,0
"g__DTU012",4.62059035008121,0,4.06998429120962,0,0
"g__DTU014",1.30214987531449,0,4.85262048316111,0,0
"g__Cetobacterium_A",0.176343997048957,0.396500025796069,10.380031875604,18.5256509910605,0
"g__Fusobacterium_A",1.40501400462778,0,10.3431659853911,4.19073675280101,0
"g__Fusobacterium_B",0.3178400899138,21.476843796013,19.3448661298481,21.4443700415198,0
"g__Fusobacterium_C",1.35737586236082,0,9.28702452704893,0,0
"g__Leptotrichia_A_993758",0.0862200441831229,0,5.20965989988586,0,0
"g__Sneathia",0.0176906092663175,0,12.9083617865467,0,0
"`g__GWA2-37-10`",0.00384762170929414,0,1.12500843413972,0,0
"g__Nanogingivalis",0.000389146907719983,0,5.17658337760428,0,0
"g__Nanosynbacter",0.193699977826272,0,37.0710233684429,38.7183298573219,0
"g__Nanosyncoccus",0.0175816147184917,0,5.1303834820275,0,0
"g__Saccharimonas",0.135769799012463,0,27.2040875362115,0,0
"`d__Bacteria_p__Proteobacteria_c__Alphaproteobacteria_o__RF32_f__CAG-239_g__`",0.0706338080569655,0,11.6755572687506,0,0
"`g__51-20`",0.00261086422219274,0,2.54233474442471,0,0
"`g__CAG-267`",0.773182478880553,0,1.29837297874561,0,0
"g__CAJLXD01",0.507142413225772,0,0.78440609996338,0,0
"g__Scatocola",0.0732984961602649,0,1.04082640133466,0,0
"`g__CAG-977`",0.000825870860559848,0,1.53043428586122,0,0
"g__UBA2903",0.0684802523636852,0,1.26843232714621,0,0
"g__Agrobacterium",0.0821185447380873,0,5.05019299808378,0,0
"g__Methylobacterium",0.0570821093521705,0,5.04591173966429,0,0
"g__Bradyrhizobium",0.0618766745334089,0,5.04961927438422,0,0
"g__Blastomonas",0.00218713753077614,0,5.05805350048813,0,0
"g__Comamonas_F_589250",0.00225375892021262,0,5.06880734753547,0,0
"g__Oxalobacter_566322",0.362587844134257,0,0.368835718709308,0,0
"g__Aphodousia",0.00844754281557645,0,5.07616670263042,0,0
"g__Duodenibacillus",0.336255273175622,0,7.37863068986791,0,0
"g__Mesosutterella",1.65681184801489,0,4.7789963978745,0,0
"g__Parasutterella",2.8912185309532,0,1.92711635354992,0,0
"g__Sutterella",2.52415212872559,0,0.993379741386473,0,0
"g__Turicimonas",0.471453545497239,0,13.1372991028917,0,0
"g__Neisseria_563205",0.0675087546224991,0,31.5802069149143,0,0
"g__Citrobacter_A_692098",0.491550120480786,0,1.20820550799881,0,0
"g__Enterobacter_B_713587",2.22437046663207,0,2.19783899407465,0,0
"g__Escherichia_710834",11.8595480296814,0,0.0154794786436379,0,0
"g__Hafnia",0.0324302304876678,0,5.13775516514204,0,0
"g__Klebsiella_724518",0.00881784667471358,0,2.61285093293269,0,0
"g__Kluyvera_724999",0.048144902046214,0,5.2559550067933,0,0
"g__Kosakonia_683478",0.00102352628250943,0,5.31424165340464,0,0
"g__Morganella",0.0138860522601038,0,5.3639357895198,0,0
"g__Pantoea_A_680430",0.00617283393691958,0,5.4036941744681,0,0
"g__Providencia_A_732258",0.000280575006919491,0,5.43401058136308,0,0
"g__Yersinia",0.236533731377461,0,41.9562058605003,14.8164551336542,0
"g__Aggregatibacter_736122",0.0692538672036279,0,5.45807493890972,0,0
"g__Aggregatibacter_736224",0.0266319894929342,0,5.47628794737164,0,0
"g__Haemophilus_A",0.0100886102261995,0,5.48992937461768,0,0
"g__Haemophilus_D_735815",2.48497192896996,0,1.97588476601044,0,0
"g__Mesocricetibacter",0.00836551729106146,0,0.619424279359443,0,0
"g__Muribacter",0.00138075171261104,0,5.50170967328651,0,0
"g__Rodentibacter_A_734545",0.0129699465534698,0,5.51285455343378,0,0
"g__Succinivibrio",0.0204668664162431,0,11.4132665594848,0,0
"g__Pseudomonas_E_647464",0.305218633781612,0,1.65020114096796,0,0
"g__Pseudomonas_E_650326",0,0,5.53096582502354,0,0
"g__Pseudomonas_F",0.0797476753724953,0,6.20838008725119,0,0
"g__Acinetobacter",0.0496264005809883,0,5.53793384690542,0,0
"g__Pseudoxanthomonas_A_615336",0.305639598274222,0,79.3549054696128,22.6651203896703,0
"g__Brachyspira",0.0611831881006538,0,5.51425178398723,0,0
"g__Pyramidobacter",0.000230545642649364,0,5.49180092387223,0,0
"g__Cloacibacillus",1.6416659968145,0,1.68458828056984,0,0
"g__UBA11452",0.312412876008583,0,1.42507269141496,0,0
"g__UBA1732",1.87445191408306e-06,0,8.45186348123439,0,0
"g__Victivallis",0.769531364932803,0,7.84755124689703,0,0
"g__Merdousia",0.532183858763114,0,1.84832365618288,0,0
"g__QALA01",0.014922890680464,0,1.25050067118027,0,0
"g__Akkermansia",2.97698692595268,0,1.56232659450402,0,0
